name,pos,team,team,pos,g,salcap,salt,salb,salsb,salob
Chad Scott,CB,PIT,PIT,CB,15.0,3375000.0,2475000.0,2275000.0,0.0,200000.0
Keyshawn Johnson,WR,TB,TB,WR,16.0,3357592.0,1500450.0,1500000.0,0.0,450.0
Kwamie Lassiter,S,ARI,ARI,S,16.0,3342000.0,3342000.0,3342000.0,0.0,0.0
Bryan Robinson,DE,CHI,CHI,DE,15.0,3319816.0,2653150.0,1250000.0,0.0,1403150.0
Harold Blackmon,CB,SEA,SEA,CB,7.0,3303600.0,303600.0,300000.0,0.0,3600.0
Keith Hamilton,DT,NYG,NYG,DT,6.0,3284785.0,3250000.0,1800000.0,1000000.0,450000.0
Amani Toomer,WR,NYG,NYG,WR,16.0,3265483.0,5403150.0,525000.0,4875000.0,3150.0
Ryan McNeil,CB,SD,SD,CB,15.0,3250540.0,2750540.0,2750000.0,0.0,540.0
Joe Horn,WR,NO,NO,WR,16.0,3212500.0,2000000.0,1700000.0,0.0,300000.0
Rod Smith,WR,DEN,DEN,WR,16.0,3210468.0,1.166404E7,650000.0,1.1E7,14040.0
Joey Galloway,WR,DAL,DAL,WR,16.0,3180714.0,1395000.0,1395000.0,0.0,0.0
Rodney Harrison,S,SD,SD,S,13.0,3136648.0,3389315.0,1900000.0,1600000.0,1080.0
Troy Vincent,S,PHI,PHI,S,15.0,3101170.0,3101170.0,3100000.0,0.0,1170.0
Bruce Smith,DE,WAS,WAS,DE,16.0,3085546.0,2750630.0,750000.0,2000000.0,630.0
John Mobley,LB,DEN,DEN,LB,16.0,3055040.0,1805040.0,1200000.0,0.0,605040.0
Shawn Springs,CB,SEA,SEA,CB,15.0,3051800.0,2051800.0,2050000.0,0.0,1800.0
Brian Simmons,LB,CIN,CIN,LB,16.0,3041800.0,6001800.0,1000000.0,4200000.0,801800.0
David Terrell,WR,CHI,CHI,WR,5.0,3027970.0,1402970.0,350000.0,0.0,1052970.0
Courtney Brown,DE,CLE,CLE,DE,11.0,3013000.0,1580000.0,375000.0,0.0,1205000.0
Duane Clemons,DE,KC,KC,DE,16.0,3002700.0,2502700.0,2000000.0,0.0,502700.0
Pat Williams,DT,BUF,BUF,DT,16.0,2986880.0,1952880.0,1950000.0,0.0,2880.0
Brady Smith,DE,ATL,ATL,DE,14.0,2975000.0,2350000.0,2075000.0,0.0,275000.0
Sam Shade,S,WAS,WAS,S,9.0,2969333.0,750000.0,650000.0,0.0,100000.0
Derrick Mason,WR,TEN,TEN,WR,14.0,2965020.0,3452520.0,550000.0,2900000.0,2520.0
Peter Boulware,LB,BAL,BAL,LB,16.0,2925000.0,7525000.0,525000.0,7000000.0,0.0
Samari Rolle,CB,TEN,TEN,CB,16.0,2908335.0,775000.0,525000.0,0.0,250000.0
Jamie Sharper,LB,HOU,HOU,LB,16.0,2878240.0,1503240.0,1500000.0,0.0,3240.0
Trevor Pryce,DT,DEN,DEN,DT,16.0,2871707.0,1105040.0,800000.0,0.0,305040.0
Brian Griese,QB,DEN,DEN,QB,13.0,2845040.0,1605040.0,525000.0,1075000.0,5040.0
Ike Hilliard,WR,NYG,NYG,WR,7.0,2810097.0,1533750.0,766875.0,0.0,766875.0
Marty Booker,WR,CHI,CHI,WR,16.0,2788594.0,7502880.0,1000000.0,5500000.0,1002880.0
Seth Payne,DT,HOU,HOU,DT,16.0,2779680.0,2104680.0,1600000.0,0.0,504680.0
Patrick Surtain,CB,MIA,MIA,CB,14.0,2761371.0,4474000.0,525000.0,3925000.0,24000.0
Chester McGlockton,DT,DEN,DEN,DT,16.0,2755040.0,2005040.0,1800000.0,0.0,205040.0
Corey Harris,CB,KC,KC,CB,14.0,2754320.0,2754320.0,450000.0,2300000.0,4320.0
Gerard Warren,DT,CLE,CLE,DT,16.0,2728333.0,825000.0,825000.0,0.0,0.0
Corey Fuller,CB,CLE,CLE,CB,13.0,2715625.0,2015625.0,1400000.0,600000.0,15625.0
Kevin Carter,DE,TEN,TEN,DE,16.0,2703963.0,5003960.0,1500000.0,3500000.0,3960.0
Reggie Tongue,S,SEA,SEA,S,16.0,2701080.0,2001080.0,1500000.0,0.0,501080.0
Tony Williams,DT,CIN,CIN,DT,16.0,2700000.0,1700000.0,1700000.0,0.0,0.0
Jason Sehorn,S,NYG,NYG,S,16.0,2700000.0,5700000.0,700000.0,5000000.0,0.0
Orpheus Roye,DE,CLE,CLE,DE,16.0,2688892.0,2001392.0,1250000.0,750000.0,1392.0
John Lynch,S,TB,TB,S,15.0,2684863.0,1751530.0,1000000.0,0.0,751530.0
Marcellus Wiley,DE,SD,SD,DE,14.0,2681889.0,1148949.0,976923.0,400000.0,1890.0
Chad Eaton,DT,SEA,SEA,DT,16.0,2679320.0,1804320.0,1800000.0,0.0,4320.0
Greg Ellis,LB,DAL,DAL,LB,15.0,2626558.0,1255240.0,1252000.0,0.0,3240.0
David Carr,QB,HOU,HOU,QB,16.0,2600000.0,1.196E7,1040000.0,1.092E7,0.0
Justin Smith,DE,CIN,CIN,DE,16.0,2600000.0,1080000.0,1080000.0,0.0,0.0
Wesley Walls,TE,CAR,CAR,TE,15.0,2599710.0,1803960.0,1000000.0,0.0,803960.0
Patrick Kerney,DE,ATL,ATL,DE,16.0,2578285.0,9560000.0,885000.0,8500000.0,175000.0
James Stewart,RB,DET,DET,RB,14.0,2569186.0,2752520.0,750000.0,2000000.0,2520.0
Duce Staley,RB,PHI,PHI,RB,16.0,2567656.0,2300990.0,1800000.0,0.0,500990.0
Dexter McCleon,CB,STL,STL,CB,13.0,2556833.0,2250000.0,2150000.0,0.0,100000.0
Darren Woodson,S,DAL,DAL,S,10.0,2553600.0,5753600.0,750000.0,4000000.0,1003600.0
Tory James,CB,OAK,OAK,CB,14.0,2552610.0,2252610.0,2250000.0,0.0,2610.0
Michael Vick,QB,ATL,ATL,QB,15.0,2550000.0,8900000.0,900000.0,0.0,8000000.0
Ted Washington,DT,CHI,CHI,DT,2.0,2533333.0,1700000.0,1550000.0,0.0,150000.0
Brian Dawkins,S,PHI,PHI,S,16.0,2526666.0,2110000.0,1460000.0,0.0,650000.0
Jon Kitna,QB,CIN,CIN,QB,14.0,2501260.0,1501260.0,1500000.0,0.0,1260.0
Rob Fredrickson,LB,ARI,ARI,LB,10.0,2455040.0,1980040.0,1975000.0,0.0,5040.0
Champ Bailey,CB,WAS,WAS,CB,16.0,2454666.0,1669000.0,450000.0,1219000.0,0.0
Fred Taylor,RB,JAX,JAX,RB,16.0,2444125.0,1170000.0,970000.0,0.0,200000.0
Marcus Robinson,WR,CHI,CHI,WR,16.0,2428240.0,1603240.0,1000000.0,600000.0,3240.0
Plaxico Burress,WR,PIT,PIT,WR,16.0,2418136.0,826470.0,375000.0,0.0,451470.0
Ronald McKinnon,LB,ARI,ARI,LB,16.0,2403240.0,2703240.0,1500000.0,1200000.0,3240.0
Ahman Green,RB,GB,GB,RB,14.0,2401080.0,2151080.0,1150000.0,1000000.0,1080.0
Trace Armstrong,DE,OAK,OAK,DE,15.0,2396783.0,1723450.0,1323000.0,200000.0,200450.0
Jason Ferguson,DT,NYJ,NYJ,DT,16.0,2375000.0,1700000.0,600000.0,1000000.0,100000.0
Ray Crockett,CB,KC,KC,CB,15.0,2370061.0,1953395.0,1250000.0,0.0,703395.0
Zack Crockett,RB,OAK,OAK,RB,16.0,2369165.0,2100000.0,650000.0,0.0,1450000.0
Frank Wycheck,TE,TEN,TEN,TE,15.0,2364062.0,2803070.0,650000.0,2150010.0,3060.0
Derrick Rodgers,LB,MIA,MIA,LB,16.0,2350000.0,1600000.0,1600000.0,0.0,0.0
Chris Claiborne,LB,DET,DET,LB,16.0,2342647.0,1790000.0,1240000.0,500000.0,50000.0
Kevin Hardy,LB,DAL,DAL,LB,16.0,2307520.0,2502520.0,1000000.0,1500000.0,2520.0
Akili Smith,QB,CIN,CIN,QB,1.0,2304038.0,452610.0,450000.0,0.0,2610.0
Joey Harrington,QB,DET,DET,QB,14.0,2300000.0,7300000.0,1300000.0,6000000.0,0.0
Jevon Kearse,DE,TEN,TEN,DE,4.0,2296170.0,1526170.0,1425000.0,0.0,101170.0
Corey Simon,DT,PHI,PHI,DT,14.0,2269500.0,479500.0,375000.0,0.0,104500.0
Anthony Simmons,LB,SEA,SEA,LB,7.0,2262034.0,739721.0,739721.0,0.0,0.0
Kimo von Oelhoffen,DT,PIT,PIT,DT,16.0,2252160.0,4152160.0,650000.0,3500000.0,2160.0
Jeff Garcia,QB,SF,SF,QB,16.0,2209523.0,1.16E7,450000.0,1.115E7,0.0
Marcus Pollard,TE,IND,IND,TE,15.0,2186710.0,1251710.0,750000.0,0.0,501710.0
Charlie Garner,RB,OAK,OAK,RB,16.0,2175000.0,1675000.0,1525000.0,0.0,150000.0
Denard Walker,CB,DEN,DEN,CB,16.0,2171706.0,1505040.0,1300000.0,0.0,205040.0
Hines Ward,WR,PIT,PIT,WR,16.0,2171630.0,1671630.0,1668750.0,0.0,2880.0
Oliver Gibson,DT,CIN,CIN,DT,9.0,2171428.0,1600000.0,1600000.0,0.0,0.0
Darren Sharper,S,GB,GB,S,13.0,2168646.0,1001980.0,1000000.0,0.0,1980.0
Dewayne Washington,CB,PIT,PIT,CB,16.0,2164660.0,2502160.0,650000.0,1850000.0,2160.0
Torry Holt,WR,STL,STL,WR,16.0,2158000.0,1078000.0,1028000.0,0.0,50000.0
Priest Holmes,RB,KC,KC,RB,14.0,2151530.0,1751530.0,750000.0,0.0,1001530.0
Shawn Jefferson,WR,ATL,ATL,WR,13.0,2150578.0,5750578.0,1050000.0,4500000.0,200578.0
Kim Herring,S,STL,STL,S,16.0,2130040.0,1530040.0,1450000.0,0.0,80040.0
Tiki Barber,RB,NYG,NYG,RB,16.0,2106483.0,5503150.0,525000.0,4975000.0,3150.0
Kailee Wong,LB,HOU,HOU,LB,16.0,2104320.0,5254320.0,1050000.0,4200000.0,4320.0
Jason Gildon,DE,PIT,PIT,DE,16.0,2102172.0,7303240.0,800000.0,6500000.0,3240.0
Julius Peppers,DE,CAR,CAR,DE,12.0,2064706.0,9864706.0,1000000.0,9100000.0,0.0
Jamal Lewis,RB,BAL,BAL,RB,16.0,2060367.0,2038000.0,300000.0,1738000.0,0.0
Vaughn Booker,DE,CIN,CIN,DE,6.0,2010000.0,1350000.0,1350000.0,0.0,0.0
Matt Hasselbeck,QB,SEA,SEA,QB,16.0,2003960.0,1603960.0,1600000.0,0.0,3960.0
Quentin Jammer,CB,SD,SD,CB,14.0,2000000.0,7000000.0,1062500.0,6000000.0,0.0
Lawyer Milloy,S,NE,NE,S,16.0,1982206.0,2606000.0,525000.0,1975000.0,106000.0
Daunte Culpepper,QB,MIN,MIN,QB,16.0,1972500.0,972500.0,972500.0,0.0,0.0
David Boston,WR,ARI,ARI,WR,8.0,1968500.0,1018500.0,1018500.0,0.0,0.0
