name,pos,team,team,pos,g,salcap,salt,salb,salsb,salob
Rich Gannon,QB,OAK,OAK,QB,3.0,6430270.0,4501700.0,4500000.0,0.0,1700.0
Brian Urlacher,LB,CHI,CHI,LB,9.0,6207142.0,3800000.0,1750000.0,0.0,2050000.0
Jamie Sharper,LB,HOU,HOU,LB,16.0,6129000.0,4754000.0,4750000.0,0.0,4000.0
Julian Peterson,LB,SF,SF,LB,5.0,6074000.0,7074000.0,6074000.0,1000000.0,0.0
Tiki Barber,RB,NYG,NYG,RB,16.0,6057433.0,3979100.0,3975000.0,0.0,4100.0
Gerard Warren,DT,CLE,CLE,DT,13.0,6014200.0,5804200.0,3300000.0,2500000.0,4200.0
Daylon McCutcheon,CB,CLE,CLE,CB,12.0,5887333.0,9104000.0,1900000.0,4700000.0,2504000.0
Kevin Carter,DE,TEN,TEN,DE,16.0,5885769.0,8004100.0,660000.0,7340000.0,4100.0
Darren Sharper,S,GB,GB,S,15.0,5834732.0,5201400.0,3200000.0,2000000.0,1400.0
Derrick Mason,WR,TEN,TEN,WR,16.0,5804500.0,3852000.0,3350000.0,0.0,502000.0
Talman Gardner,WR,NO,NO,WR,11.0,5728122.0,308600.0,305000.0,0.0,3600.0
Steve McNair,QB,TEN,TEN,QB,8.0,5691317.0,6750910.0,660000.0,6090010.0,900.0
LaVar Arrington,LB,WAS,WAS,LB,4.0,5630877.0,1.1835E7,535000.0,1.13E7,0.0
Marcus Coleman,S,HOU,HOU,S,12.0,5603889.0,8264706.0,1664706.0,5000000.0,1600000.0
Simeon Rice,DE,TB,TB,DE,16.0,5550900.0,8850900.0,850000.0,8000000.0,900.0
Matt Hasselbeck,QB,SEA,SEA,QB,14.0,5504800.0,5504800.0,5500000.0,0.0,4800.0
Aaron Brooks,QB,NO,NO,QB,16.0,5483333.0,3500000.0,3250000.0,0.0,250000.0
Mike Minter,S,CAR,CAR,S,16.0,5443750.0,3600000.0,3500000.0,0.0,100000.0
Aaron Glenn,CB,HOU,HOU,CB,16.0,5420266.0,4253600.0,3750000.0,0.0,503600.0
Patrick Kerney,DE,ATL,ATL,DE,16.0,5314285.0,4100000.0,3950000.0,0.0,150000.0
Dre' Bly,CB,DET,DET,CB,13.0,5304400.0,4004400.0,4000000.0,0.0,4400.0
Sam Madison,CB,MIA,MIA,CB,16.0,5180931.0,6500000.0,660000.0,4000000.0,1840000.0
Monty Beisel,LB,KC,KC,LB,11.0,5137440.0,632700.0,628000.0,0.0,4700.0
Chad Pennington,QB,NYJ,NYJ,QB,13.0,5073431.0,1.9004E7,1000000.0,1.8E7,4000.0
Tom Brady,QB,NE,NE,QB,16.0,5062950.0,5504200.0,535000.0,4965000.0,4200.0
Bertrand Berry,DE,ARI,ARI,DE,16.0,5004400.0,9004400.0,4000000.0,5000000.0,4400.0
Chad Scott,CB,PIT,PIT,CB,7.0,4985000.0,4085000.0,3885000.0,0.0,200000.0
David Carr,QB,HOU,HOU,QB,16.0,4952773.0,664000.0,660000.0,0.0,4000.0
Orpheus Roye,DE,CLE,CLE,DE,15.0,4937500.0,3500000.0,2000000.0,0.0,1500000.0
Derrick Brooks,LB,TB,TB,LB,16.0,4911383.0,5504300.0,1000000.0,4500000.0,4300.0
Jim Kleinsasser,TE,MIN,MIN,TE,1.0,4900000.0,8300000.0,550000.0,4250000.0,3500000.0
Ahman Green,RB,GB,GB,RB,15.0,4884300.0,3634300.0,3632000.0,0.0,2300.0
Curtis Martin,RB,NYJ,NYJ,RB,16.0,4707021.0,2800000.0,1450000.0,0.0,1350000.0
La'Roi Glover,DT,DAL,DAL,DT,16.0,4703600.0,3503600.0,3500000.0,0.0,3600.0
Donnie Edwards,LB,SD,SD,LB,16.0,4653300.0,3553300.0,2850000.0,0.0,703300.0
Ronde Barber,CB,TB,TB,CB,16.0,4616800.0,3252800.0,3250000.0,0.0,2800.0
Muhsin Muhammad,WR,CAR,CAR,WR,16.0,4608117.0,4500000.0,660000.0,3740000.0,100000.0
Duane Starks,CB,ARI,ARI,CB,15.0,4600800.0,3600800.0,3600000.0,0.0,800.0
Andre Johnson,WR,HOU,HOU,WR,16.0,4569764.0,5005000.0,395000.0,4510000.0,100000.0
Aaron Smith,DE,PIT,PIT,DE,16.0,4514266.0,3553600.0,3150000.0,400000.0,3600.0
Rod Smith,WR,DEN,DEN,WR,16.0,4508428.0,2762001.0,2000001.0,500000.0,262000.0
Trent Green,QB,KC,KC,QB,16.0,4443808.0,3895000.0,1795000.0,1750000.0,350000.0
Drew Bledsoe,QB,BUF,BUF,QB,16.0,4419466.0,8752800.0,2250000.0,6500000.0,2800.0
Takeo Spikes,LB,BUF,BUF,LB,16.0,4400000.0,4100000.0,2500000.0,1500000.0,100000.0
Jay Fiedler,QB,MIA,MIA,QB,8.0,4395796.0,3775000.0,3000000.0,775000.0,0.0
Bryant Young,DE,SF,SF,DE,16.0,4388549.0,4250000.0,760000.0,3490000.0,0.0
Jason Taylor,DE,MIA,MIA,DE,16.0,4249583.0,9027500.0,660000.0,8367500.0,0.0
Seth Payne,DT,HOU,HOU,DT,16.0,4180600.0,4005600.0,3000000.0,0.0,1005600.0
Shaun Williams,S,NYG,NYG,S,2.0,4161837.0,3104100.0,2850000.0,0.0,254100.0
Amani Toomer,WR,NYG,NYG,WR,15.0,4139100.0,8664100.0,660000.0,8000000.0,4100.0
Donovin Darius,S,JAX,JAX,S,16.0,4116200.0,4116200.0,4113000.0,0.0,3200.0
Derrick Frost,P,CLE,CLE,P,16.0,4115321.0,309400.0,305000.0,0.0,4400.0
Lawyer Milloy,S,BUF,BUF,S,11.0,4002300.0,2752300.0,1000000.0,0.0,1752300.0
Leonard Little,DE,STL,STL,DE,16.0,4000000.0,3000000.0,2900000.0,0.0,100000.0
Anthony Simmons,LB,SEA,SEA,LB,7.0,4000000.0,2500000.0,2500000.0,0.0,0.0
Warrick Dunn,RB,ATL,ATL,RB,16.0,3986533.0,2903200.0,2400000.0,0.0,503200.0
Kris Jenkins,DT,CAR,CAR,DT,4.0,3980118.0,7630000.0,455000.0,5000000.0,2175000.0
Dexter Coakley,LB,DAL,DAL,LB,16.0,3972666.0,3056000.0,2500000.0,0.0,556000.0
Tony Gonzalez,TE,KC,KC,TE,16.0,3931370.0,2400000.0,2000000.0,0.0,400000.0
Chad Brown,LB,SEA,SEA,LB,7.0,3917066.0,3000400.0,3000000.0,0.0,400.0
Mike McKenzie,CB,GB,GB,CB,11.0,3897794.0,323529.0,323529.0,0.0,0.0
Jamal Williams,DT,SD,SD,DT,15.0,3867400.0,3750000.0,2150000.0,0.0,1600000.0
Shaun Alexander,RB,SEA,SEA,RB,16.0,3838300.0,3250800.0,3250000.0,0.0,800.0
Grant Wistrom,DE,SEA,SEA,DE,9.0,3836533.0,1.55032E7,1500000.0,1.4E7,3200.0
Junior Seau,LB,MIA,MIA,LB,8.0,3823750.0,3000000.0,2500000.0,0.0,500000.0
Kailee Wong,LB,HOU,HOU,LB,16.0,3805600.0,2755600.0,2750000.0,0.0,5600.0
Emmitt Smith,RB,ARI,ARI,RB,15.0,3752400.0,2502400.0,2500000.0,0.0,2400.0
Keith Brooking,LB,ATL,ATL,LB,16.0,3749579.0,2750000.0,1882353.0,617647.0,250000.0
Clinton Portis,RB,WAS,WAS,RB,15.0,3725833.0,1.338E7,380000.0,1.1585E7,1415000.0
Eric Warfield,CB,KC,KC,CB,16.0,3714285.0,3000000.0,2500000.0,0.0,500000.0
Derrick Rodgers,LB,NO,NO,LB,8.0,3693333.0,2500000.0,710000.0,1650000.0,140000.0
Travis Hall,DE,ATL,ATL,DE,15.0,3682971.0,1754400.0,750000.0,500000.0,504400.0
Willie McGinest,LB,NE,NE,LB,16.0,3667300.0,2346800.0,1845000.0,0.0,501800.0
Peerless Price,WR,ATL,ATL,WR,16.0,3648571.0,2220000.0,1970000.0,0.0,250000.0
Pat Williams,DT,BUF,BUF,DT,16.0,3636900.0,2602900.0,2600000.0,0.0,2900.0
Morten Andersen,K,MIN,MIN,K,16.0,3615000.0,785000.0,760000.0,25000.0,0.0
Charles Rogers,WR,DET,DET,WR,1.0,3610417.0,5635417.0,305417.0,5300000.0,30000.0
Aeneas Williams,S,STL,STL,S,13.0,3500800.0,3000800.0,2000000.0,0.0,1000800.0
Fred Taylor,RB,JAX,JAX,RB,14.0,3499848.0,1899848.0,1336248.0,0.0,563600.0
Chris McAlister,CB,BAL,BAL,CB,15.0,3499494.0,1.0534906E7,2092412.0,8442494.0,0.0
Quentin Jammer,CB,SD,SD,CB,16.0,3490600.0,1353100.0,600000.0,0.0,753100.0
Peter Warrick,WR,CIN,CIN,WR,4.0,3470000.0,2260000.0,2060000.0,0.0,200000.0
Joey Harrington,QB,DET,DET,QB,16.0,3443750.0,1775000.0,380000.0,875000.0,520000.0
Jake Delhomme,QB,CAR,CAR,QB,16.0,3401666.0,7735000.0,535000.0,6100000.0,1100000.0
London Fletcher,LB,BUF,BUF,LB,16.0,3400000.0,2600000.0,2500000.0,0.0,100000.0
Johnnie Morton,WR,KC,KC,WR,13.0,3385714.0,2600000.0,2500000.0,0.0,100000.0
Sam Adams,DT,BUF,BUF,DT,16.0,3377000.0,3002000.0,2000000.0,0.0,1002000.0
Lito Sheppard,CB,PHI,PHI,CB,15.0,3337450.0,9182450.0,480750.0,8700000.0,1700.0
Jerome Pathon,WR,NO,NO,WR,15.0,3333333.0,2250000.0,1500000.0,0.0,750000.0
Terence Newman,CB,DAL,DAL,CB,16.0,3327487.0,6809417.0,305417.0,6500000.0,4000.0
Jason Ferguson,DT,NYJ,NYJ,DT,16.0,3325000.0,1150000.0,1000000.0,0.0,150000.0
Kevin Hardy,LB,CIN,CIN,LB,16.0,3325000.0,2450000.0,2200000.0,0.0,250000.0
Dewayne Robertson,DT,NYJ,NYJ,DT,16.0,3315355.0,1.051625E7,516250.0,1.0E7,0.0
Jerry Azumah,CB,CHI,CHI,CB,12.0,3254700.0,2754700.0,2750000.0,0.0,4700.0
Troy Brown,WR,NE,NE,WR,12.0,3201434.0,2305600.0,760000.0,1490000.0,55600.0
Tony Williams,DT,CIN,CIN,DT,6.0,3200600.0,2200600.0,2200000.0,0.0,600.0
Jon Kitna,QB,CIN,CIN,QB,4.0,3190000.0,3377500.0,1000000.0,2375000.0,2500.0
Fernando Bryant,CB,DET,DET,CB,10.0,3170266.0,9003600.0,1750000.0,7000000.0,253600.0
John Thornton,DT,CIN,CIN,DT,16.0,3125000.0,2500000.0,2000000.0,0.0,500000.0
Marcus Pollard,TE,IND,IND,TE,13.0,3111466.0,2527300.0,660000.0,1865000.0,2300.0
Justin Smith,DE,CIN,CIN,DE,16.0,3100000.0,1580000.0,1580000.0,0.0,0.0
Joe Horn,WR,NO,NO,WR,16.0,3077800.0,702800.0,700000.0,0.0,2800.0
Dhani Jones,LB,PHI,PHI,LB,16.0,3009500.0,4609500.0,605000.0,2000000.0,2004500.0
Keyshawn Johnson,WR,DAL,DAL,WR,16.0,3004000.0,6004000.0,1750000.0,4000000.0,254000.0
Tory James,CB,CIN,CIN,CB,16.0,3001800.0,2101800.0,2100000.0,0.0,1800.0
Az-Zahir Hakim,WR,DET,DET,WR,12.0,3000000.0,1950000.0,1850000.0,0.0,100000.0
Zach Thomas,LB,MIA,MIA,LB,13.0,2997000.0,7345000.0,660000.0,6685000.0,0.0
John Parrella,DT,OAK,OAK,DT,16.0,2991666.0,2850000.0,1850000.0,1000000.0,0.0
Johnathan Sullivan,DT,NO,NO,DT,7.0,2983496.0,4397783.0,394583.0,4000000.0,3200.0
Kenny Mixon,DE,MIN,MIN,DE,14.0,2978818.0,2294118.0,2294118.0,0.0,0.0
Kabeer Gbaja-Biamila,DE,GB,GB,DE,16.0,2927028.0,1355600.0,675000.0,0.0,680600.0
Marc Bulger,QB,STL,STL,QB,14.0,2918200.0,9459200.0,455000.0,9000000.0,4200.0
Robert Griffith,S,CLE,CLE,S,16.0,2912500.0,2800000.0,1200000.0,1600000.0,0.0
Brian Simmons,LB,CIN,CIN,LB,15.0,2900000.0,2300000.0,2200000.0,0.0,100000.0
Jerome Woods,S,KC,KC,S,10.0,2860871.0,4462600.0,660000.0,3500000.0,302600.0
Shawn Barber,LB,KC,KC,LB,8.0,2857142.0,2500000.0,1600000.0,500000.0,400000.0
Greg Ellis,LB,DAL,DAL,LB,16.0,2854000.0,2254000.0,2000000.0,0.0,254000.0
Kyle Brady,TE,JAX,JAX,TE,11.0,2850650.0,2004400.0,1600000.0,0.0,404400.0
James Hall,DE,DET,DET,DE,16.0,2805600.0,6005600.0,1500000.0,4000000.0,505600.0
Sam Cowart,LB,NYJ,NYJ,LB,9.0,2800000.0,2000000.0,900000.0,0.0,1100000.0
Andre Carter,DE,SF,SF,DE,7.0,2779849.0,2053600.0,455000.0,1595000.0,3600.0
Troy Vincent,S,BUF,BUF,S,7.0,2775000.0,5775000.0,2150000.0,3600000.0,25000.0
Carson Palmer,QB,CIN,CIN,QB,13.0,2767500.0,1337500.0,1337500.0,0.0,0.0
Mike Brown,S,CHI,CHI,S,2.0,2756666.0,2090000.0,2040000.0,0.0,50000.0
Tony Richardson,RB,KC,KC,RB,16.0,2728608.0,1800000.0,1250000.0,500000.0,50000.0
Julius Peppers,DE,CAR,CAR,DE,16.0,2725000.0,750000.0,600000.0,0.0,150000.0
Priest Holmes,RB,KC,KC,RB,8.0,2710014.0,9136800.0,660000.0,8475000.0,1800.0
Marty Booker,WR,MIA,MIA,WR,15.0,2700000.0,2700000.0,2700000.0,0.0,0.0
Chris Claiborne,LB,MIN,MIN,LB,12.0,2700000.0,2700000.0,1000000.0,0.0,1700000.0
Nate Wayne,LB,PHI,PHI,LB,9.0,2698700.0,2003700.0,2000000.0,0.0,3700.0
Mike Rucker,DE,CAR,CAR,DE,16.0,2674000.0,3550000.0,600000.0,2800000.0,150000.0
Gary Walker,DE,HOU,HOU,DE,15.0,2637333.0,1.1804E7,800000.0,1.1E7,4000.0
David Terrell,WR,CHI,CHI,WR,16.0,2619000.0,994000.0,725000.0,0.0,269000.0
David Macklin,CB,ARI,ARI,CB,16.0,2603200.0,3803200.0,2000000.0,1800000.0,3200.0
Ryan Sims,DT,KC,KC,DT,15.0,2603005.0,635000.0,535000.0,0.0,100000.0
Stephen Davis,RB,CAR,CAR,RB,2.0,2600000.0,2100000.0,2000000.0,0.0,100000.0
Renaldo Wynn,DE,WAS,WAS,DE,16.0,2586933.0,2003600.0,2000000.0,0.0,3600.0
Philip Rivers,QB,SD,SD,QB,2.0,2580000.0,8955000.0,230000.0,7650000.0,1075000.0
Steve Smith,WR,CAR,CAR,WR,1.0,2552941.0,8600000.0,743529.0,7256471.0,600000.0
Jerry Rice,WR,SEA,SEA,WR,17.0,2514571.0,877071.0,476471.0,0.0,400600.0
Sheldon Brown,CB,PHI,PHI,CB,16.0,2509300.0,7884300.0,380000.0,7500000.0,4300.0
Champ Bailey,CB,DEN,DEN,CB,16.0,2509150.0,7509150.0,1000000.0,6000000.0,509150.0
Richard Seymour,DT,NE,NE,DT,15.0,2507800.0,963800.0,960000.0,0.0,3800.0
Shaun Ellis,DE,NYJ,NYJ,DE,15.0,2501275.0,6232941.0,1207941.0,5000000.0,25000.0
Ted Washington,DT,OAK,OAK,DT,16.0,2500000.0,5500000.0,1500000.0,4000000.0,0.0
Brady Smith,DE,ATL,ATL,DE,16.0,2479800.0,1854800.0,1850000.0,0.0,4800.0
Daunte Culpepper,QB,MIN,MIN,QB,16.0,2458865.0,1037300.0,535000.0,0.0,502300.0
Wayne Chrebet,WR,NYJ,NYJ,WR,16.0,2458297.0,2000000.0,1500000.0,500000.0,0.0
Chike Okeafor,DE,SEA,SEA,DE,16.0,2450800.0,1450800.0,1300000.0,0.0,150800.0
Vonnie Holliday,DE,KC,KC,DE,9.0,2450000.0,1850000.0,1450000.0,0.0,400000.0
Roy Williams,S,DAL,DAL,S,16.0,2438919.0,620467.0,616667.0,0.0,3800.0
Kimo von Oelhoffen,DT,PIT,PIT,DT,16.0,2406600.0,1801600.0,760000.0,540000.0,501600.0
James Farrior,LB,PIT,PIT,LB,16.0,2404868.0,5438200.0,660000.0,4500000.0,278200.0
