listing_id,date
7561887,2015-08-14
7561887,2015-08-18
7561887,2015-08-23
7561887,2015-08-26
7561887,2015-08-28
7561887,2015-08-30
7561887,2015-08-31
7561887,2015-09-03
7561887,2015-09-07
7561887,2015-09-10
7561887,2015-09-17
7561887,2015-09-21
7561887,2015-09-26
7561887,2015-09-28
7561887,2015-10-01
7561887,2015-10-11
7561887,2015-10-13
7561887,2015-10-19
7561887,2015-10-24
7561887,2015-10-26
7561887,2015-10-31
7561887,2015-11-09
7561887,2015-11-17
7561887,2015-11-25
7561887,2015-12-01
7561887,2015-12-19
7561887,2015-12-24
7561887,2015-12-28
7561887,2015-12-31
6739022,2015-09-20
5925058,2015-12-19
9011558,2015-10-25
9011558,2015-10-28
9011558,2015-10-31
9011558,2015-11-22
6077059,2015-05-04
6077059,2015-05-31
6077059,2015-06-09
6077059,2015-06-14
6077059,2015-06-19
6077059,2015-07-05
6077059,2015-07-19
6077059,2015-07-26
6077059,2015-08-04
6077059,2015-08-16
6077059,2015-08-24
6077059,2015-09-06
6077059,2015-09-13
6077059,2015-09-21
6077059,2015-10-18
6077059,2015-10-25
6077059,2015-11-05
6077059,2015-11-08
6077059,2015-11-16
6077059,2015-11-22
6077059,2015-11-29
6077059,2016-01-02
5857412,2015-04-06
5857412,2015-04-08
5857412,2015-04-12
5857412,2015-04-13
5857412,2015-04-17
5857412,2015-04-19
5857412,2015-04-24
5857412,2015-04-26
5857412,2015-05-11
5857412,2015-05-15
5857412,2015-05-19
5857412,2015-05-23
5857412,2015-05-26
5857412,2015-06-06
5857412,2015-06-09
5857412,2015-06-12
5857412,2015-06-27
5857412,2015-07-09
5857412,2015-08-07
5857412,2015-08-18
5857412,2015-09-03
5857412,2015-09-09
5857412,2015-09-12
5857412,2015-09-14
5857412,2015-09-18
5857412,2015-10-04
5857412,2015-10-08
5857412,2015-10-24
5857412,2015-10-29
5857412,2015-11-04
5857412,2015-11-07
5857412,2015-11-16
5857412,2015-12-01
3893380,2015-01-02
3893380,2015-02-17
3893380,2015-04-05
3893380,2015-05-01
3893380,2015-05-06
3893380,2015-05-25
3893380,2015-05-29
3893380,2015-06-17
3893380,2015-06-25
3893380,2015-06-30
3893380,2015-07-07
3893380,2015-07-11
3893380,2015-07-18
3893380,2015-07-21
3893380,2015-08-01
3893380,2015-08-09
3893380,2015-08-12
3893380,2015-08-23
3893380,2015-08-26
3893380,2015-08-30
3893380,2015-09-02
3893380,2015-09-06
3893380,2015-09-08
3893380,2015-09-10
3893380,2015-09-15
3893380,2015-09-22
3893380,2015-10-05
3893380,2015-10-10
3893380,2015-10-16
3893380,2015-10-21
3893380,2015-10-27
3893380,2015-10-31
3893380,2015-12-21
2379673,2014-06-16
2379673,2014-06-18
2379673,2014-06-23
2379673,2014-06-28
2379673,2014-07-06
2379673,2014-07-09
2379673,2014-07-12
2379673,2014-07-22
2379673,2014-07-25
2379673,2014-07-28
2379673,2014-08-04
2379673,2014-08-08
2379673,2014-08-10
2379673,2014-08-14
2379673,2014-08-24
2379673,2014-08-26
