id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1829046,Lovely apartment near city centre!,9568544,Marjolein,,Oostelijk Havengebied - Indische Buurt,52.36784776991705,4.932393244024115,Entire home/apt,90,3,13,2016-01-01,0.53,1,1
2937740,Friendly Apartement with bikes,15001125,Pj,,Oostelijk Havengebied - Indische Buurt,52.376244824339565,4.92930350300797,Entire home/apt,75,1,16,2015-07-06,0.80,1,338
6320255,Cosy houseboat  / centre of A'dam,3497141,Annemarie,,Oostelijk Havengebied - Indische Buurt,52.37721919135884,4.913703569601516,Entire home/apt,99,2,34,2015-12-20,4.55,1,231
1687286,Spacious apartment Amsterdam (70m2),4223275,Bram,,Oostelijk Havengebied - Indische Buurt,52.372592473841934,4.942409108471419,Entire home/apt,95,1,7,2015-10-25,0.25,1,28
3078208,unique waterside appartment,15665436,Felix,,Oostelijk Havengebied - Indische Buurt,52.37324325667615,4.950109755818217,Entire home/apt,149,2,16,2015-11-16,0.84,1,340
6174896,Luxury home with spa in canal house,19554572,Marcel,,Oostelijk Havengebied - Indische Buurt,52.37201061389856,4.950893846433896,Entire home/apt,185,2,20,2016-01-02,2.44,2,364
10035686,Happy holidays in Amsterdam,51517386,Jessica,,Oostelijk Havengebied - Indische Buurt,52.36679097393205,4.95199339860627,Entire home/apt,200,4,0,,,1,32
9556595,LUXURY DREAMHOUSE in Amsterdam,35855092,Ronald,,Oostelijk Havengebied - Indische Buurt,52.37592313894576,4.948126306935831,Entire home/apt,250,1,1,2015-12-15,1,1,363
1959340,Large & light houseboat apartment,9254989,Ingeborg,,Oostelijk Havengebied - Indische Buurt,52.37631831748209,4.940430766771882,Entire home/apt,175,2,32,2015-11-29,1.31,1,228
9337231,Welcome on board off the Zuiderzee,4416084,Olaf,,Oostelijk Havengebied - Indische Buurt,52.379012988611535,4.936804836955924,Entire home/apt,160,2,0,,,1,296
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,,Oostelijk Havengebied - Indische Buurt,52.36958171436864,4.935160978566824,Entire home/apt,125,2,38,2015-12-01,0.86,1,365
7386205,Amsterdam-city modern family house,12496075,Clara,,Oostelijk Havengebied - Indische Buurt,52.37366832549907,4.94687668503032,Entire home/apt,99,7,4,2015-09-25,0.78,1,63
4844569,Sunny waterfront house in Amsterdam,6721061,Karen,,Oostelijk Havengebied - Indische Buurt,52.37358254086182,4.943934582633603,Entire home/apt,141,3,8,2015-10-19,0.93,1,89
8281663,Lofted Oasis near Central Station,1661620,Marly And Qaid,,Oostelijk Havengebied - Indische Buurt,52.37287758482768,4.936129645296857,Entire home/apt,100,4,0,,,1,16
10113814,Brandnew 2BR CENTER ENTIRE APARTMNT,19177134,Nikki,,Oostelijk Havengebied - Indische Buurt,52.370193073068876,4.936933217091859,Entire home/apt,125,3,0,,,1,177
9367959,Zeeburgerpad modern canal house,15992704,Marcel,,Oostelijk Havengebied - Indische Buurt,52.36746375637117,4.943369434525292,Entire home/apt,85,2,1,2015-11-22,0.70,1,364
9849910,Converted warehouse - water views,3062934,Tim,,Oostelijk Havengebied - Indische Buurt,52.369954656694546,4.9454201804058835,Entire home/apt,70,21,0,,,1,365
1620475,Fantastic spacious aptmt in center,3056823,Farnaz,,Oostelijk Havengebied - Indische Buurt,52.375258214952645,4.939865252966789,Entire home/apt,125,2,6,2015-12-16,0.21,1,60
8976050,Modernes Hausboot in Amsterdam,4763685,Ulrike,,Oostelijk Havengebied - Indische Buurt,52.368100948923285,4.9499017006624415,Entire home/apt,135,2,1,2015-11-09,0.54,1,321
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,,Oostelijk Havengebied - Indische Buurt,52.37126643669794,4.951384295195722,Entire home/apt,109,5,4,2015-09-02,0.18,1,148
9554260,Bohemian house boat with a garden,21754003,Nina,,Oostelijk Havengebied - Indische Buurt,52.37924740004698,4.9392625661186855,Entire home/apt,155,2,5,2015-12-30,5,1,42
3402833,Great house with a magnificent view,17161065,Annabelle,,Oostelijk Havengebied - Indische Buurt,52.3740067053505,4.949165840598606,Entire home/apt,350,5,1,2015-01-02,0.08,2,247
8482792,Lovely sunny apartment harbour view,44670815,Chiron,,Oostelijk Havengebied - Indische Buurt,52.36883970712603,4.945372672868609,Entire home/apt,70,1,3,2015-11-02,1.15,1,357
7978136,Spacious appartment Amsterdam East,11942994,Maarten,,Oostelijk Havengebied - Indische Buurt,52.36672210949488,4.9355453966912375,Entire home/apt,95,4,2,2015-09-29,0.56,1,0
7762046,Appartment near Ams central station,8161184,Farhan Zemira,,Oostelijk Havengebied - Indische Buurt,52.37029161306373,4.9362280645050305,Entire home/apt,93,1,5,2015-11-02,1.10,1,40
3244143,Nice apartment in Oost with garden!,9121320,Carry,,Oostelijk Havengebied - Indische Buurt,52.36549365286321,4.941631426386456,Entire home/apt,80,2,20,2015-12-30,1.06,1,34
2359529,Cozy 2BD close to the city center,12049498,Anne,,Oostelijk Havengebied - Indische Buurt,52.362960603218156,4.93903343825238,Private room,40,2,24,2015-08-07,1.05,4,365
5439801,Canal House Modern Style ,28217193,Marcella & Pieter,,Oostelijk Havengebied - Indische Buurt,52.376592372633866,4.9323824032224515,Entire home/apt,100,3,24,2015-12-01,2.72,1,348
6422913,Sunny appartement near the IJ,1938660,,,Oostelijk Havengebied - Indische Buurt,52.37134192644972,4.935641625723503,Entire home/apt,175,1,0,,,1,302
2097981,Spacious and Light Apartment ,2362878,Jouk,,Oostelijk Havengebied - Indische Buurt,52.37609923308296,4.943986041511081,Entire home/apt,60,2,11,2015-04-23,0.70,1,78
10322779,"Amsterdam East, Javastraat",20829073,Rob,,Oostelijk Havengebied - Indische Buurt,52.36464966570498,4.9338214811603445,Entire home/apt,90,2,0,,,1,11
2294713,Gezellig huisje met grote tuin ,11721979,Sara,,Oostelijk Havengebied - Indische Buurt,52.35963300184258,4.934967893523378,Entire home/apt,85,1,24,2015-11-23,1.84,1,365
9339846,Renovated studio in the east part.,37262126,Alexia,,Oostelijk Havengebied - Indische Buurt,52.36456676396599,4.935943243178989,Entire home/apt,65,1,2,2016-01-01,1.67,1,179
2708982,Spacious +central +with roofterrace,7024458,,,Oostelijk Havengebied - Indische Buurt,52.373992454734854,4.946389036948473,Entire home/apt,200,3,3,2014-08-11,0.15,1,251
6161365,"Beautiful spacious apt, near centre",12836849,Natalie,,Oostelijk Havengebied - Indische Buurt,52.365013957355906,4.939027953301151,Entire home/apt,135,2,0,,,1,79
5729110,Quiet room in the booming east,12698895,Barbara,,Oostelijk Havengebied - Indische Buurt,52.35898963207412,4.942180269935808,Private room,50,1,3,2015-05-03,0.35,1,88
6816828,Very beautiful room in the centre,2814474,Valerie,,Oostelijk Havengebied - Indische Buurt,52.373316534123504,4.936135389927081,Private room,90,1,0,,,1,178
1835186,"Charming Private Room, own bathroom",9595076,Andrea,,Oostelijk Havengebied - Indische Buurt,52.36311677135558,4.940057974859366,Private room,46,2,71,2015-12-31,3.19,1,73
1410121,Comfortable Groundfloor Appartment,6268932,Sinne,,Oostelijk Havengebied - Indische Buurt,52.362218068832604,4.932584221136505,Entire home/apt,95,2,26,2015-11-29,0.88,1,271
7242836,Spacious apartment,28576751,Nadine,,Oostelijk Havengebied - Indische Buurt,52.364722755293265,4.9377773445071425,Entire home/apt,100,2,7,2015-09-13,1.20,1,153
6554924,"Specious house, nearby centre",25483809,Simone,,Oostelijk Havengebied - Indische Buurt,52.37362397981789,4.935762263797587,Entire home/apt,275,2,4,2015-09-14,0.69,1,5
6428220,BIG & QUIET Houseboat close/centre,25164908,,,Oostelijk Havengebied - Indische Buurt,52.36696145980884,4.93496589524869,Entire home/apt,179,3,3,2015-08-12,0.55,4,185
818881,CANAL  APTM. WITH GARDEN IN CENTRE,4297337,,,Centrum-Oost,52.36202528600331,4.896012429599455,Entire home/apt,100,2,3,2014-11-27,0.11,1,256
3900805,Stylish appartment on the eastside,6649622,Andreas,,Oostelijk Havengebied - Indische Buurt,52.36371133052869,4.935481031749934,Entire home/apt,140,2,0,,,1,81
7996860,Romantic appt. with children bed,3928921,Rob,,Oostelijk Havengebied - Indische Buurt,52.36541348921055,4.933414161020689,Entire home/apt,115,4,0,,,1,108
9890743,Modern Spacious 2p w/ Roof Terrace,5622414,Heleen,,Oostelijk Havengebied - Indische Buurt,52.362802882900944,4.934630985376476,Entire home/apt,120,2,1,2015-12-30,1,1,15
656972,Apartment in cool upcoming area ,3310138,Arjan,,Oostelijk Havengebied - Indische Buurt,52.36631969917471,4.933113988090202,Entire home/apt,89,3,32,2015-10-19,0.81,1,261
919118,Great Apt in booming A'dam ' Oost'!,4936848,Natasja,,Oostelijk Havengebied - Indische Buurt,52.375779574103525,4.953587107512031,Entire home/apt,89,4,17,2015-10-18,0.53,1,274
6619943,Indische Buurt Studio + Garden,19285283,Isadora,,Oostelijk Havengebied - Indische Buurt,52.36492346815314,4.940747160806605,Entire home/apt,75,3,30,2015-12-25,5.00,1,295
2623265,Spacious App. Amsterdam east.,1987117,Bart,,Oostelijk Havengebied - Indische Buurt,52.361581496145426,4.936184904386867,Entire home/apt,80,3,9,2015-11-28,0.43,1,0
9177046,2 bedrooms Waterfront Free PARKING,47755773,Mary,,Oostelijk Havengebied - Indische Buurt,52.376946814430624,4.927306171457416,Entire home/apt,189,1,2,2015-12-19,2,1,158
1509400,spacious apartment and sunny garden,8062053,,,Oostelijk Havengebied - Indische Buurt,52.36879537912426,4.941252558052706,Entire home/apt,140,3,16,2015-10-21,0.61,1,361
9882438,Spacious 2-floor apartment Eastside,2985418,Amika,,Oostelijk Havengebied - Indische Buurt,52.36208599602014,4.942925929401066,Entire home/apt,165,3,0,,,1,21
5820162,Nice family apartment with a garden,7894037,Daphne,,Oostelijk Havengebied - Indische Buurt,52.36497585376131,4.93655583036226,Entire home/apt,129,2,21,2015-11-23,2.31,1,0
513743,Luxury 200m2 Private HV Houseboat,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.37593322453691,4.939804160101205,Entire home/apt,350,7,16,2015-12-07,0.38,4,65
595678,Spacious sunny duplex with terrace,2940474,Mila & João,,Oostelijk Havengebied - Indische Buurt,52.3632170074489,4.940648911613706,Entire home/apt,120,5,9,2015-08-04,0.23,1,332
1043348,Amsterdam-Waterside-centre=close,5745029,Monique,,Oostelijk Havengebied - Indische Buurt,52.35961057146465,4.9410328929,Entire home/apt,95,1,9,2015-09-04,0.32,1,365
10291708,Cozy luxury apartment with balcony,52671214,Harm,,Oostelijk Havengebied - Indische Buurt,52.3643307280853,4.942347036771601,Entire home/apt,100,3,0,,,1,21
2818,@ Daniel's (quiet garden view room),3159,Daniel,,Oostelijk Havengebied - Indische Buurt,52.365754513876176,4.941419235184398,Private room,59,3,144,2015-12-17,1.75,1,87
3181397,Beautiful/Cozy Apartment Available,14503154,Catalina & Jose,,Oostelijk Havengebied - Indische Buurt,52.36374653522673,4.9448267866984645,Entire home/apt,110,7,0,,,1,208
6720427,Apartment in Amsterdam near Centre,35190210,Josan,,Oostelijk Havengebied - Indische Buurt,52.368803042543085,4.941204786228263,Entire home/apt,120,4,4,2015-10-20,0.69,1,35
1215407,Your homebase for Amsterdam!,3361520,Vincent,,Oostelijk Havengebied - Indische Buurt,52.365082945037464,4.94566961973877,Entire home/apt,80,4,1,2015-05-17,0.13,1,154
3795382,"Bright, light, luxury, central apt ",7236967,Anna,,Oostelijk Havengebied - Indische Buurt,52.3629817214734,4.933026217807189,Entire home/apt,125,2,12,2015-10-17,0.71,1,9
7506985,Comfortable apartment in Amsterdam,9135853,Ireen,,Oostelijk Havengebied - Indische Buurt,52.3726631382388,4.947988582498983,Entire home/apt,150,2,3,2015-10-11,0.75,1,364
7539806,"Cozy bedroom, WiFi and breakfast",38956533,Sara,,Oostelijk Havengebied - Indische Buurt,52.36131335967006,4.9414663571188155,Private room,45,1,34,2015-12-23,6.54,1,215
7539820,90m2 apartment+balcony in hip east,17555747,Anouk,,Oostelijk Havengebied - Indische Buurt,52.363994614335596,4.934861110089288,Entire home/apt,180,3,3,2015-10-31,0.61,1,136
3673223,Private room in vibrant area,18646888,Yara,,Oostelijk Havengebied - Indische Buurt,52.36272180351572,4.941376217342732,Private room,65,1,6,2015-03-23,0.35,1,281
5770406,Cozy room in a beautiful Apartment.,12950894,J Carlos,,Oostelijk Havengebied - Indische Buurt,52.36542889060424,4.944698433361647,Private room,59,3,16,2015-11-23,1.71,6,323
4426990,Light Spacious Apt in Oost,5010813,Julie,,Oostelijk Havengebied - Indische Buurt,52.364543561361764,4.935647956650819,Entire home/apt,130,2,1,2015-12-31,1,1,44
7540069,Nice 2 bedroom apartment + garden,5319460,Joost,,Oostelijk Havengebied - Indische Buurt,52.36681384213184,4.934863020919416,Entire home/apt,110,3,2,2015-08-08,0.39,1,136
7671152,Beautiful apartment Amsterdam East,40277712,Leslie,,Oostelijk Havengebied - Indische Buurt,52.364617862289656,4.940482588720889,Entire home/apt,80,1,1,2015-09-13,0.27,1,264
9964923,Lovely place in BOOMING A'dam east,30069456,Sven,,Oostelijk Havengebied - Indische Buurt,52.36322466922324,4.9332396627053186,Entire home/apt,89,1,0,,,1,82
9047445,Spacious 2 bedroom designer apt.,47207956,Marlène,,Oostelijk Havengebied - Indische Buurt,52.3615900033411,4.940893558107438,Entire home/apt,109,2,7,2015-12-30,3.04,2,180
2348957,Lovely Apartment in Lively Area! :),11995346,Christine,,Oostelijk Havengebied - Indische Buurt,52.36249731147736,4.937280757822071,Entire home/apt,79,3,2,2015-10-17,0.66,1,56
7589221,Nice apartment with sunny garden!,18187692,Frances,,Oostelijk Havengebied - Indische Buurt,52.36039484703857,4.940371953759178,Entire home/apt,110,3,1,2015-09-28,0.31,1,196
2133675,Light and cozy apartment,10887260,,,Oostelijk Havengebied - Indische Buurt,52.36892764323878,4.944121593356261,Entire home/apt,65,3,7,2015-10-26,0.42,1,133
8177992,Lovely & light house in trendy area,20577965,Antoinette,,Oostelijk Havengebied - Indische Buurt,52.372743914435446,4.941616408087398,Entire home/apt,140,3,2,2015-10-18,0.53,1,97
8359684,"Beautiful, cosy apartment Amsterdam",29645056,Marit,,Oostelijk Havengebied - Indische Buurt,52.36505426882061,4.932930134632712,Entire home/apt,100,2,3,2015-10-30,1.15,1,64
3725271,"Nice room in east, view on water",3886333,Sheila,,Oostelijk Havengebied - Indische Buurt,52.36936539479369,4.937919264114172,Private room,50,2,23,2015-11-23,1.33,1,118
8458099,Nice and cozy studio in Amsterdam,30253874,Alicia,,Oostelijk Havengebied - Indische Buurt,52.360105029837335,4.939616343118522,Entire home/apt,73,3,0,,,1,0
2559867,Amazing Apartment in Amsterdam,3691209,Ewan,,Oostelijk Havengebied - Indische Buurt,52.36424622457476,4.931943984095382,Entire home/apt,103,7,10,2015-05-24,0.55,1,336
9703355,sleeping schip Verandering R B&B,47264416,Bernard,,Oostelijk Havengebied - Indische Buurt,52.378795043442004,4.941311535970854,Shared room,35,1,1,2015-12-08,1,3,90
462809,Studio with harbour view and parkin,2299713,Janny,,Oostelijk Havengebied - Indische Buurt,52.374589341306944,4.943733512896456,Entire home/apt,72,3,58,2015-12-24,1.37,2,291
6674443,Spacious apartment,34932742,Leon,,Oostelijk Havengebied - Indische Buurt,52.362444725187345,4.934216293239349,Entire home/apt,100,2,4,2015-08-07,0.64,1,15
2026857,Passenger Sailing ship Voorwaarts,10409807,Joost,,Oostelijk Havengebied - Indische Buurt,52.37900835017068,4.932450476226268,Entire home/apt,383,2,1,2015-12-07,1,3,111
6794608,Perfect room for Amsterdam visit!,21999100,Robbert,,Oostelijk Havengebied - Indische Buurt,52.35892305071494,4.935381708936005,Private room,50,3,16,2015-12-16,2.35,2,161
7213232,"Calm, spacious room in vibrant area",1272887,Yannick,,Oostelijk Havengebied - Indische Buurt,52.36464058352678,4.943838820581479,Private room,69,1,11,2015-11-28,2.92,1,365
9146674,Succes 2-persoonshut Beaufort,24174723,Naupar,,Oostelijk Havengebied - Indische Buurt,52.379975141418804,4.93133459364812,Private room,120,2,0,,,9,365
9088400,Modern Design 70m2 Apartment,25383233,Brendan,,Oostelijk Havengebied - Indische Buurt,52.364651111488044,4.932439467702763,Entire home/apt,150,3,0,,,1,90
5869943,Cozy apartment in Amsterdam,9124634,Anna,,Oostelijk Havengebied - Indische Buurt,52.35983902755181,4.936806091178664,Entire home/apt,87,2,3,2015-11-16,0.99,1,61
6220691,your own studio,19339231,Emma,,Oostelijk Havengebied - Indische Buurt,52.36447396668096,4.934929061741124,Entire home/apt,72,2,6,2015-12-10,0.76,1,37
9147094,Grietje 4-persoonshut Ruyter,24174723,Naupar,,Oostelijk Havengebied - Indische Buurt,52.38058505167173,4.926071264408461,Private room,160,2,0,,,9,365
6230919,Sky look from 12th floor...!,32326902,Frank & Matt,,Oostelijk Havengebied - Indische Buurt,52.37819773496328,4.940823326820992,Private room,85,3,26,2015-12-21,3.66,1,362
10097615,Clean and cosy apartment,51817309,Monique,,Oostelijk Havengebied - Indische Buurt,52.365102998366595,4.931823950304334,Entire home/apt,75,2,0,,,1,139
8121856,Zen & Spacious | Jacuzzi & Roof Terrace,7982949,Yani,,Oostelijk Havengebied - Indische Buurt,52.36132767690067,4.94610276891923,Entire home/apt,120,1,5,2015-11-22,1.38,1,100
8544815,Lovely apartment with roof terrace,7594884,Duco,,Oostelijk Havengebied - Indische Buurt,52.35896020231919,4.935457360534203,Entire home/apt,79,4,4,2015-11-02,1.33,21,0
693475,Sfeervolle ruime woonboot bij centr,3547465,Eugène,,Oostelijk Havengebied - Indische Buurt,52.37528618545798,4.94306173656826,Entire home/apt,225,3,12,2015-11-02,0.33,1,1
8567612,Beautiful apartment in Amsterdam,45088783,Frery,,Oostelijk Havengebied - Indische Buurt,52.369847152614895,4.93396681534822,Entire home/apt,100,7,0,,,1,120
8263903,Private room in beautiful apartment,15049236,Franz,,Oostelijk Havengebied - Indische Buurt,52.36304262612829,4.932515620587381,Private room,52,2,1,2015-09-17,0.28,2,92
8263224,Cosy & trendy apartment in East,16819005,Ana,,Oostelijk Havengebied - Indische Buurt,52.36200775295544,4.936316892361833,Entire home/apt,100,2,2,2015-10-18,0.61,1,92
9410136,charmante studio in woonschip Maria,48790899,Egbert,,Oostelijk Havengebied - Indische Buurt,52.37056336634763,4.9501455170376865,Entire home/apt,90,2,3,2015-12-29,3,1,161
4265569,Light house close to city center,22142348,Walenkamp,,Oostelijk Havengebied - Indische Buurt,52.36818085602764,4.942624457016366,Entire home/apt,60,2,26,2015-12-18,1.76,1,1
3708530,APP IN ART RESIDENCE 10 min Center,18911474,Stefanie,,Oostelijk Havengebied - Indische Buurt,52.37487840479433,4.932492466898437,Entire home/apt,132,2,37,2015-11-16,2.33,1,322
2218464,Cosy apartment with sunny balcony,11318239,Nienke,,Oostelijk Havengebied - Indische Buurt,52.36551119231467,4.933320307701802,Entire home/apt,110,4,6,2015-11-23,0.66,1,7
3872631,Rooms for max 8 persons,20004778,Saab,,Oostelijk Havengebied - Indische Buurt,52.37726012148238,4.936640116013349,Shared room,140,2,1,2015-09-21,0.29,3,365
3872645,Room for max 4 persons,20004778,Saab,,Oostelijk Havengebied - Indische Buurt,52.37649735587122,4.936625842502954,Private room,80,1,4,2015-09-21,0.38,3,365
5248926,Better then a hotel :-). Welcome!,12978079,Robert,,Oostelijk Havengebied - Indische Buurt,52.36304748385555,4.933493714303999,Entire home/apt,119,3,1,2015-04-06,0.11,1,364
8269919,Luxury apartment near the center,33719020,Anne,,Oostelijk Havengebied - Indische Buurt,52.37126202582141,4.935391887494825,Entire home/apt,350,2,1,2015-09-22,0.29,1,92
4816080,Luxury Apartment at Amsterdam canal,9655488,Andries,,Centrum-Oost,52.360837157253926,4.906785438458551,Entire home/apt,149,2,1,2015-10-03,0.32,1,361
8198363,"Nice apartment, Amazing place!",32415216,Irene,,Oostelijk Havengebied - Indische Buurt,52.376309390678166,4.944819359943339,Entire home/apt,99,1,4,2015-12-30,1.56,1,195
8198435,Cosy house in colorful neighborhood,10277852,Dimphy,,Oostelijk Havengebied - Indische Buurt,52.36284776299246,4.93434760067989,Entire home/apt,99,1,1,2015-11-30,0.86,1,103
2529643,Studio in architectural district!,12953966,Truus,,Oostelijk Havengebied - Indische Buurt,52.37485133879963,4.946591177523801,Private room,98,2,24,2015-04-30,1.16,1,318
5937687,Lovely&Cosy One-Bedroom Apartment,17670902,Laura,,Oostelijk Havengebied - Indische Buurt,52.36459824125729,4.93227574027395,Entire home/apt,90,2,1,2015-08-25,0.23,1,9
3349039,Houseboat in Amsterdam (woonark),6975155,Marcel,,Oostelijk Havengebied - Indische Buurt,52.366962022993725,4.934142240492493,Entire home/apt,95,2,4,2015-10-11,0.29,1,81
9312697,Lovely room in Amsterdam Zeeburg,47844750,Sabine,,Oostelijk Havengebied - Indische Buurt,52.373026970338195,4.943364394262166,Private room,38,1,0,,,2,56
6074149,Stylish and cosy appartment,27486705,Linda,,Oostelijk Havengebied - Indische Buurt,52.362501438846905,4.945166896612551,Entire home/apt,100,1,0,,,1,1
1350408,Cosy Skippers Home Houseboat Apartm,2531171,Boat People,,Oostelijk Havengebied - Indische Buurt,52.37529427853333,4.939057519769372,Entire home/apt,70,5,12,2015-10-06,0.45,4,23
7898257,"Bright, charming 3-room apartment",41643553,Lorraine,,Oostelijk Havengebied - Indische Buurt,52.36044599505993,4.9434035844812065,Entire home/apt,125,3,6,2016-01-01,1.50,1,0
1055694,Luxurious waterside apartment,962309,Otto,,Oostelijk Havengebied - Indische Buurt,52.380576372227736,4.923083683281374,Entire home/apt,185,2,4,2013-09-15,0.12,1,276
2726882,Bright apartment near city centre,13762639,Akke,,Oostelijk Havengebied - Indische Buurt,52.36405102008759,4.934621515940613,Entire home/apt,89,5,10,2014-07-14,0.48,1,275
5479452,Charming apartment near the water,16248237,Sunita,,Oostelijk Havengebied - Indische Buurt,52.37754159595223,4.943745058655865,Entire home/apt,99,1,7,2015-11-08,0.94,1,346
6986896,Boat&Breakfast de Dageraad,1730835,Sylvia,,Oostelijk Havengebied - Indische Buurt,52.374165314080464,4.949767413957074,Entire home/apt,210,2,0,,,2,347
1973390,Stay for two in Amsterdam,10188899,Kim,,Oostelijk Havengebied - Indische Buurt,52.36330521992762,4.936717245622216,Entire home/apt,90,2,7,2015-12-29,0.56,1,41
9772215,Spacious apartment on the river,7498059,Ruben,,Oostelijk Havengebied - Indische Buurt,52.376316329459236,4.942926418096852,Entire home/apt,100,1,0,,,1,7
7559712,B&B on a boat during Sail 2015,39627050,Frans,,Oostelijk Havengebied - Indische Buurt,52.37800630128783,4.9281101858829155,Private room,190,2,0,,,1,135
9674086,"GREAT house with garden, 2 bedrooms",669178,Sammy,,Oostelijk Havengebied - Indische Buurt,52.36436497080195,4.943973808515989,Entire home/apt,99,2,0,,,43,17
4409509,Classic ship the Boreas,22887899,Grietje,,Oostelijk Havengebied - Indische Buurt,52.37850148397974,4.932241721496369,Entire home/apt,375,2,11,2015-12-15,0.81,1,163
3317244,Sunny & clean apartment Oost 110m2,5868274,Remko,,Oostelijk Havengebied - Indische Buurt,52.36140686699389,4.93378300162658,Entire home/apt,115,3,3,2015-11-08,0.20,1,358
3317378,AMS Central Waterview room ,2049843,Krista Pieternella,,Oostelijk Havengebied - Indische Buurt,52.37868979805536,4.931689161618898,Private room,110,2,16,2015-10-01,0.94,2,365
6445448,Sunny Royal House w/ Garden,31004057,Iris,,Oostelijk Havengebied - Indische Buurt,52.36340430902827,4.942810336896885,Entire home/apt,100,3,5,2015-10-30,0.69,1,88
8668456,Spacious and modern,3315436,Daniel,,Oostelijk Havengebied - Indische Buurt,52.372785666939066,4.93999581895461,Private room,75,2,2,2015-10-16,0.71,1,67
8527621,Your spacious weekend resort,17825355,Anouk,,Oostelijk Havengebied - Indische Buurt,52.360922899184935,4.935231694084378,Entire home/apt,105,1,6,2015-12-07,1.98,1,88
1525046,Light apartment In Amsterdam East,7502881,Ingmar,,Oostelijk Havengebied - Indische Buurt,52.359989467025166,4.9445357359082935,Entire home/apt,99,2,9,2015-09-11,0.32,1,365
5218228,Spacious appartment on the water,3886333,,,Oostelijk Havengebied - Indische Buurt,52.36783480407548,4.939194589761715,Entire home/apt,87,3,0,,,1,31
9740250,Private room in the center!,10017546,Tania,,Oostelijk Havengebied - Indische Buurt,52.37179560610147,4.9337183456223075,Private room,40,3,0,,,1,14
9576549,Joyful Apartment in Vibrant East,8149643,Andrea,,Oostelijk Havengebied - Indische Buurt,52.36229673087297,4.938087125846629,Entire home/apt,100,3,0,,,1,1
9964480,Sunny apt in East Amsterdam,20248456,Wouter,,Oostelijk Havengebied - Indische Buurt,52.36531391879619,4.9340535452131045,Entire home/apt,89,1,0,,,1,365
1514753,Sfeervol appartement in Amsterdam,8087847,Sofie,,Oostelijk Havengebied - Indische Buurt,52.36457924813765,4.938855960002315,Entire home/apt,80,2,12,2015-12-30,0.44,1,42
6267190,Amazing Modern Apartment,32568899,Rita,,Oostelijk Havengebied - Indische Buurt,52.362821166850445,4.943400447221987,Entire home/apt,100,2,1,2015-05-26,0.13,1,336
8717725,Minimalistic apartment in hip Oost,44109675,Anders,,Oostelijk Havengebied - Indische Buurt,52.364188007890895,4.942156374903877,Entire home/apt,97,2,1,2015-11-29,0.83,1,65
5317101,Luxurious 95 sq meters sunny apart.,1280289,Arnout,,Oostelijk Havengebied - Indische Buurt,52.36565703979609,4.947955882470811,Entire home/apt,150,2,1,2015-04-05,0.11,1,339
9165626,Spacious double bedroom apartment!,47705808,Inge,,Oostelijk Havengebied - Indische Buurt,52.3632289858678,4.943295855769916,Entire home/apt,99,3,5,2015-12-14,2.63,1,358
369509,"Central apartment, award winning!",1861655,Hielke,,Oostelijk Havengebied - Indische Buurt,52.372262531023544,4.932854139479796,Entire home/apt,129,4,15,2013-11-04,0.45,1,365
1942427,Comfortable Apt. perfect location!!,10047120,JanJaap,,Oostelijk Havengebied - Indische Buurt,52.36767505693971,4.934386886023537,Entire home/apt,75,2,20,2016-01-03,0.80,1,157
4465575,Three storey house with a garage,22594722,Maike & Caspar,,Oostelijk Havengebied - Indische Buurt,52.37202461880481,4.950109960856119,Entire home/apt,159,2,6,2015-09-18,0.44,2,1
2892780,"Spacious apartment, grand views",12378014,Manon,,Oostelijk Havengebied - Indische Buurt,52.37809758112087,4.941061252798234,Entire home/apt,155,5,0,,,1,192
2041062,Bright apartment with amazing view,10468281,Jim,,Oostelijk Havengebied - Indische Buurt,52.3752379209799,4.929465776570526,Entire home/apt,85,2,8,2015-11-08,0.33,1,150
3777878,Stylish studio in trendy Javastraat,19374939,Max,,Oostelijk Havengebied - Indische Buurt,52.363471298892435,4.9355303594322955,Entire home/apt,89,1,2,2015-12-14,2,1,16
3961071,Great Apartment in Upcoming East,7255043,Paul,,Oostelijk Havengebied - Indische Buurt,52.36486284469596,4.932834110517928,Entire home/apt,100,2,5,2015-09-28,0.74,1,0
8660636,Succes 2-persoonshut Barentsz,24174723,Naupar,,Oostelijk Havengebied - Indische Buurt,52.378536261701704,4.926873991459855,Private room,120,2,0,,,9,365
1091528,Amazing place in best part of A'dam,2778958,Bas En Barbara,,Oostelijk Havengebied - Indische Buurt,52.36550668273241,4.9405336944106235,Entire home/apt,100,2,17,2015-12-30,0.58,1,126
4761760,Beautiful water-side apartment,24569854,,,Oostelijk Havengebied - Indische Buurt,52.370900895286894,4.941489044051592,Entire home/apt,225,1,0,,,1,359
884164,"Central, comfortable and spacious",12541030,Jeroen,,Oostelijk Havengebied - Indische Buurt,52.36569961565635,4.936590173875372,Entire home/apt,94,3,28,2015-08-05,0.83,1,365
