listing_id,date
1839886,2013-11-04
1839886,2013-11-13
1839886,2013-11-17
1839886,2013-11-24
1839886,2014-01-07
1839886,2014-02-03
1839886,2014-03-03
1839886,2014-03-14
1839886,2014-03-18
1839886,2014-03-22
1839886,2014-03-31
1839886,2014-04-08
1839886,2014-04-10
1839886,2014-04-18
1839886,2014-04-29
1839886,2014-05-02
1839886,2014-05-05
1839886,2014-05-08
1839886,2014-05-19
1839886,2014-05-26
1839886,2014-06-05
1839886,2014-06-11
1839886,2014-06-23
1839886,2014-06-26
1839886,2014-07-07
1839886,2014-07-15
1839886,2014-08-02
1839886,2014-08-14
1839886,2014-08-16
1839886,2014-09-11
1839886,2014-09-19
1839886,2014-09-27
1839886,2014-10-10
1839886,2014-10-12
1839886,2014-10-14
1839886,2014-10-25
1839886,2014-11-08
1839886,2014-11-10
1839886,2014-11-18
1839886,2014-11-21
1839886,2014-11-23
1839886,2014-12-01
1839886,2014-12-04
1839886,2014-12-15
1839886,2014-12-24
1839886,2014-12-29
1839886,2015-01-01
1839886,2015-02-06
1839886,2015-03-27
1839886,2015-04-04
1839886,2015-04-28
1839886,2015-05-02
1839886,2015-05-05
1839886,2015-05-15
1839886,2015-05-19
1839886,2015-06-01
1839886,2015-06-04
1839886,2015-06-07
1839886,2015-06-10
1839886,2015-06-14
1839886,2015-06-20
1839886,2015-06-27
1839886,2015-07-01
1839886,2015-07-06
1839886,2015-07-27
1839886,2015-07-29
1839886,2015-08-07
1839886,2015-08-18
1839886,2015-09-02
1839886,2015-09-08
1839886,2015-09-17
1839886,2015-09-22
1947026,2013-12-31
1947026,2014-01-01
1947026,2014-01-04
1947026,2014-01-06
1947026,2014-01-09
1947026,2014-01-22
1947026,2014-01-24
1947026,2014-01-28
1947026,2014-01-29
1947026,2014-02-01
1947026,2014-02-11
1947026,2014-02-13
1947026,2014-02-17
1947026,2014-03-02
1947026,2014-03-24
1947026,2014-05-05
1947026,2014-05-11
1947026,2014-05-19
1947026,2014-07-06
1947026,2014-07-14
1947026,2014-07-16
1947026,2014-07-19
1947026,2014-07-29
1947026,2014-08-09
1947026,2014-09-09
1947026,2014-09-12
1947026,2014-09-18
1947026,2014-09-20
1947026,2014-09-25
1947026,2014-09-27
1947026,2014-10-27
1947026,2014-10-28
1947026,2014-11-01
1947026,2014-11-04
1947026,2014-11-05
1947026,2014-11-16
1947026,2014-11-20
1947026,2014-11-22
1947026,2014-11-28
1947026,2014-12-01
1947026,2014-12-12
1947026,2014-12-17
1947026,2014-12-20
1947026,2014-12-27
1947026,2015-01-03
1947026,2015-01-04
1947026,2015-01-11
1947026,2015-01-21
1947026,2015-01-27
1947026,2015-01-29
1947026,2015-01-31
1947026,2015-02-05
